rep1	rep2
ENSG00000226928	0.889697412469823	3.37193292680476
ENSG00000279191	28.4703171990343	26.9754634144381
ENSG00000223973	0	0
ENSG00000280878	0	0
ENSG00000240350	0	1.12397764226825
ENSG00000224959	8.00727671222841	0
ENSG00000271635	0	0
ENSG00000225744	0	2.24795528453651
ENSG00000237583	0	0
ENSG00000227842	0	0
ENSG00000228615	0	0
ENSG00000153107	6187.84550372762	5087.12280890612
ENSG00000230958	0	2.24795528453651
ENSG00000236307	11.5660663621077	2.24795528453651
ENSG00000153208	551.61239573129	591.212239833102
ENSG00000225496	0	0
ENSG00000232277	0	0
ENSG00000153214	944.858652042952	1144.20923982908
ENSG00000144152	253.5637625539	404.631951216572
ENSG00000278962	85.410951597103	157.356869917556
ENSG00000144161	466.201444134187	500.170050809373
ENSG00000188177	551.61239573129	967.744749992967
ENSG00000235258	0	0
ENSG00000236555	0	0
ENSG00000169629	207.299497105469	166.348691055702
ENSG00000283698	2.66909223740947	2.24795528453651
ENSG00000114999	4550.80226478315	4833.1038617535
ENSG00000125630	4199.37178685757	2879.63071949127
ENSG00000125611	677.059730889536	560.864843491859
ENSG00000243389	5.33818447481894	1.12397764226825
ENSG00000228251	2.66909223740947	4.49591056907302
ENSG00000231747	378.121400299675	346.185113818622
ENSG00000237753	22.2424353117456	51.7029715443397
ENSG00000144136	7363.13578560026	5074.75905484117
ENSG00000144130	0.889697412469823	1.12397764226825
ENSG00000169607	1755.37299480296	1928.74563413233
ENSG00000115008	44.4848706234912	55.0749044711445
ENSG00000125538	1.77939482493965	0
ENSG00000280228	0	2.24795528453651
ENSG00000180152	1.77939482493965	2.24795528453651
ENSG00000125571	0	0
ENSG00000227368	0	0
ENSG00000136688	4.44848706234912	2.24795528453651
ENSG00000236124	0	0
ENSG00000232090	0	0
ENSG00000136694	0	0
ENSG00000136696	0	0
ENSG00000136695	0	0
ENSG00000136697	0	0
ENSG00000136689	0	0
ENSG00000125637	111.212176558728	148.36504877941
ENSG00000234174	0	2.24795528453651
ENSG00000189223	640.582136978273	671.014652434148
ENSG00000125618	1259.81153605727	2407.5601097386
ENSG00000231292	0	2.24795528453651
ENSG00000234997	16.9042508369266	11.2397764226825
ENSG00000272563	7.11757929975859	3.37193292680476
ENSG00000136682	703.75065326363	592.33621747537
ENSG00000184492	0	4.49591056907302
ENSG00000234148	1.77939482493965	0
ENSG00000231943	0	0
ENSG00000225398	0	0
ENSG00000226516	0	0
ENSG00000146556	501.78934063298	465.326743899058
ENSG00000236397	13.3454611870474	15.7356869917556
ENSG00000279267	88.9697412469823	104.529920730948
ENSG00000240356	145.020678232581	164.100735771165
ENSG00000144134	275.806197865645	298.978052843356
ENSG00000144158	1.77939482493965	2.24795528453651
ENSG00000175509	0	0
ENSG00000233479	0	0
ENSG00000227359	6.22788188728876	6.74386585360953
ENSG00000115084	1621.02868552002	1454.42706909512
ENSG00000244063	0	4.49591056907302
ENSG00000228857	1.77939482493965	5.61988821134127
ENSG00000270019	14.2351585995172	33.7193292680476
ENSG00000115091	10625.6561971271	9367.22967066364
ENSG00000279957	1.77939482493965	4.49591056907302
ENSG00000234199	0	1.12397764226825
ENSG00000243179	0	0
ENSG00000235242	0	0
ENSG00000231926	0	0
ENSG00000175497	774.926446261216	777.792528449632
ENSG00000231538	0	0
ENSG00000235717	0	0
ENSG00000235026	136.123704107883	92.1661666659969
ENSG00000230391	1.77939482493965	0
ENSG00000271667	0	0
ENSG00000224869	0	0
ENSG00000226341	0	0
ENSG00000235871	0	0
ENSG00000230158	0	0
ENSG00000230950	0	0
ENSG00000228898	0	0
ENSG00000227291	0	0
ENSG00000238207	28.4703171990343	14.6117093494873
ENSG00000088205	9730.62060018246	7882.45520522727
ENSG00000236255	113.881268796137	100.034010161875
ENSG00000125631	7.11757929975859	0
ENSG00000125633	1786.51240423941	1667.98282112609
ENSG00000224967	1.77939482493965	0
ENSG00000235066	4.44848706234912	2.24795528453651
ENSG00000272895	1.77939482493965	1.12397764226825
ENSG00000279227	32.9188042613835	42.7111504061937
ENSG00000125629	438.620824347623	575.476552841346
ENSG00000226856	16.0145534244568	19.1076199185603
ENSG00000258910	0	8.99182113814604
ENSG00000163064	29.3600146115042	32.5953516257794
ENSG00000019169	0	0
ENSG00000259094	0	0
ENSG00000144119	38.2569887362024	29.2234186989746
ENSG00000115107	1463.55224351286	1352.14510364871
ENSG00000229867	12.4557637745775	8.99182113814604
ENSG00000186132	188.615851443603	270.878611786649
ENSG00000155368	6353.32922244701	6171.76123369499
ENSG00000171227	741.117944587363	784.536394303242
ENSG00000080293	12.4557637745775	11.2397764226825
ENSG00000231013	0	2.24795528453651
ENSG00000163075	32.9188042613835	58.4468373979493
ENSG00000144120	1329.20793422992	1071.15069308165
ENSG00000229326	0.889697412469823	4.49591056907302
ENSG00000088179	3084.58092903288	2862.77105485724
ENSG00000233741	0	0
ENSG00000115109	3953.81530101589	3866.4830894028
ENSG00000224789	0	0
ENSG00000236878	0	0
ENSG00000227788	0	0
ENSG00000233286	0	0
ENSG00000243104	0	0
ENSG00000234065	3.55878964987929	0
ENSG00000223549	0	0
ENSG00000226479	1008.02716832831	865.462784546556
ENSG00000144118	1472.44921763756	1521.86572763122
ENSG00000235840	0	1.12397764226825
ENSG00000163083	9.78667153716806	15.7356869917556
ENSG00000280409	0	0
ENSG00000237614	0	2.24795528453651
ENSG00000232140	0.889697412469823	1.12397764226825
ENSG00000229774	1.77939482493965	0
ENSG00000074047	3895.98496920536	3576.49685769759
ENSG00000271709	1.77939482493965	2.24795528453651
ENSG00000234455	0	0
ENSG00000236145	0	0
ENSG00000115112	112.101873971198	196.696087396945
ENSG00000232723	0	0
ENSG00000074054	5841.75321027686	6018.9002743465
ENSG00000265451	7.11757929975859	10.1157987804143
ENSG00000236859	143.241283407642	206.811886177359
ENSG00000230993	3.55878964987929	2.24795528453651
ENSG00000279721	4.44848706234912	4.49591056907302
ENSG00000213239	0	1.12397764226825
ENSG00000155438	3050.77242735902	2440.15546136438
ENSG00000211460	8199.45135332189	6947.30580686008
ENSG00000270798	1.77939482493965	0
ENSG00000224655	0	0
ENSG00000237856	0	0
ENSG00000232740	0	0
ENSG00000226708	0	0
ENSG00000235640	0	0
ENSG00000227738	0	0
ENSG00000279874	0	0
ENSG00000228400	0	0
ENSG00000155052	29.3600146115042	31.4713739835111
ENSG00000238046	0	0
ENSG00000270815	0	1.12397764226825
ENSG00000235491	0	0
ENSG00000224410	0	0
ENSG00000226813	0	0
ENSG00000235774	2.66909223740947	0
ENSG00000236655	0	0
ENSG00000213236	0.889697412469823	0
ENSG00000136732	1500.91953483659	1619.65178250856
ENSG00000235128	0	0
ENSG00000237524	0	0
ENSG00000260634	1.77939482493965	0
ENSG00000260163	18.6836456618663	21.3555752030968
ENSG00000136717	3894.20557438042	3524.79388615325
ENSG00000237630	0	0
ENSG00000186684	307.835304714559	295.606119916551
ENSG00000226789	3.55878964987929	4.49591056907302
ENSG00000163161	3546.33388610472	2909.97811583251
ENSG00000169967	1776.72573270224	1807.35604876735
ENSG00000236682	33.8085016738533	34.8433069103159
ENSG00000115718	71.1757929975859	20.2315975608286
ENSG00000163166	4803.47632992458	4840.97170524937
ENSG00000231731	56.9406343980687	25.8514857721699
ENSG00000169994	0.889697412469823	2.24795528453651
ENSG00000272789	0.889697412469823	2.24795528453651
ENSG00000072163	198.402522980771	134.877317072191
ENSG00000144230	15.124856011987	19.1076199185603
ENSG00000136709	5812.39319566536	4964.60924589888
ENSG00000173349	0	0
ENSG00000274010	5.33818447481894	0
ENSG00000144231	4057.02020086239	3824.89591663887
ENSG00000244563	0	0
ENSG00000144233	2258.05203284841	2233.34357518702
ENSG00000272667	132.564914458004	67.4386585360953
ENSG00000204399	0	0
ENSG00000136715	4902.23274270873	5045.5356361422
ENSG00000234044	0	0
ENSG00000136731	7990.37246139148	6806.80860157655
ENSG00000229173	0	0
ENSG00000232101	0	0
ENSG00000229758	1.77939482493965	0
ENSG00000185631	0	0
ENSG00000238180	0	0
ENSG00000136720	4226.06270923166	3863.11115647599
ENSG00000227653	0	0
ENSG00000237532	0	0
ENSG00000238277	0	0
ENSG00000204460	0	0
ENSG00000233428	0	0
ENSG00000229536	9.78667153716806	2.24795528453651
ENSG00000214100	0.889697412469823	8.99182113814604
ENSG00000237574	0	2.24795528453651
ENSG00000234559	0	0
ENSG00000225449	0	0
ENSG00000222014	2.66909223740947	1.12397764226825
ENSG00000180178	129.006124808124	95.5380995928017
ENSG00000250207	0	0
ENSG00000217289	0	0
ENSG00000231147	1.77939482493965	0
ENSG00000231240	8.89697412469823	23.6035304876334
ENSG00000248313	0	0
ENSG00000196604	10.6763689496379	14.6117093494873
ENSG00000228471	0	0
ENSG00000224087	0	0
ENSG00000223760	8.00727671222841	8.99182113814604
ENSG00000152076	430.613547635394	539.509268288762
ENSG00000136699	6525.04082305368	5103.98247354015
ENSG00000152082	1248.24546969516	1248.73916056003
ENSG00000152086	5.33818447481894	6.74386585360953
ENSG00000227632	0	4.49591056907302
ENSG00000230756	0	0
ENSG00000213225	40.0363835611421	17.9836422762921
ENSG00000234398	0	0
ENSG00000236595	0	0
ENSG00000237722	0	1.12397764226825
ENSG00000231954	0	0
ENSG00000236211	0	0
ENSG00000230496	0	0
ENSG00000232990	0	0
ENSG00000249997	0	0
ENSG00000230548	0	0
ENSG00000234934	0	0
ENSG00000248136	0	0
ENSG00000233550	0	0
ENSG00000226915	0.889697412469823	0
ENSG00000271435	0	0
ENSG00000224352	0	0
ENSG00000136710	992.012614903853	884.570404465117
ENSG00000136718	3251.8440425772	2612.12404063142
ENSG00000072135	520.472986294847	768.800707311486
ENSG00000178162	883.469530582535	896.934158530067
ENSG00000230646	30.249712023974	12.3637540649508
ENSG00000239402	0	0
ENSG00000196834	35.5878964987929	25.8514857721699
ENSG00000225819	0	0
ENSG00000152093	0	0
ENSG00000225341	0	0
ENSG00000184761	0	0
ENSG00000183292	0	6.74386585360953
ENSG00000232408	0	0
ENSG00000136698	7.11757929975859	8.99182113814604
ENSG00000222038	0	0
ENSG00000214081	2.66909223740947	0
ENSG00000282944	0	0
ENSG00000240253	48.9333576858403	51.7029715443397
ENSG00000223349	3.55878964987929	2.24795528453651
ENSG00000173302	0	0
ENSG00000229797	0	0
ENSG00000178171	38.2569887362024	28.0994410567064
ENSG00000232503	0	0
ENSG00000233221	8.89697412469823	17.9836422762921
ENSG00000136002	822.080409122117	875.57858332697
ENSG00000152102	7545.52375515657	7484.56711986431
ENSG00000115762	6675.39968576108	6432.52404670122
ENSG00000230450	0	0
ENSG00000225448	0	0
ENSG00000236956	0	0
ENSG00000248796	0	0
ENSG00000188219	11.5660663621077	2.24795528453651
ENSG00000231431	2.66909223740947	4.49591056907302
ENSG00000236516	58.7200292230083	43.8351280484619
ENSG00000227817	0	0
ENSG00000224425	0	0
ENSG00000233087	7.11757929975859	0
ENSG00000283303	0	0
ENSG00000233285	0	0
ENSG00000227275	0	0
ENSG00000235080	0	0
ENSG00000231777	0	0
ENSG00000227661	0	0
ENSG00000236590	0	0
ENSG00000234480	0	0
ENSG00000237910	0	0
ENSG00000234939	0	0
ENSG00000234576	0	0
ENSG00000226831	0	0
ENSG00000276460	0	0
ENSG00000223631	0	0
ENSG00000214077	132.564914458004	115.76969715363
ENSG00000217950	1.77939482493965	0
ENSG00000232742	1.77939482493965	0
ENSG00000273073	17.7939482493965	13.4877317072191
ENSG00000173272	1389.70735827786	1299.3181544621
ENSG00000075886	30.249712023974	16.8596646340238
ENSG00000152117	851.440423733621	768.800707311486
ENSG00000163040	519.583288882377	520.401648370202
ENSG00000224679	0	0
ENSG00000204434	0	1.12397764226825
ENSG00000273588	0	0
ENSG00000224559	0	0
ENSG00000270930	0	0
ENSG00000197927	71.1757929975859	66.314680893827
ENSG00000213222	34.6981990863231	44.9591056907302
ENSG00000186825	0	1.12397764226825
ENSG00000274353	0	0
ENSG00000229203	0.889697412469823	2.24795528453651
ENSG00000232760	0	0
ENSG00000244337	0	0
ENSG00000235615	1.77939482493965	1.12397764226825
ENSG00000236485	0	0
ENSG00000226886	0	0
ENSG00000271179	0	0
ENSG00000225594	0	0
ENSG00000227745	1.77939482493965	0
ENSG00000163046	79.1830697098143	120.265607722703
ENSG00000233786	0	1.12397764226825
ENSG00000230803	0	0
ENSG00000018607	1.77939482493965	13.4877317072191
ENSG00000272769	77.4036748848746	76.4304796742413
ENSG00000230992	20.4630404868059	16.8596646340238
ENSG00000183840	37.3672913237326	30.3473963412429
ENSG00000232349	0	0
ENSG00000150551	53.3818447481894	53.9509268288762
ENSG00000230065	0	0
ENSG00000176771	451.0765881222	835.115388205313
ENSG00000228721	0	0
ENSG00000233729	1.77939482493965	5.61988821134127
ENSG00000279512	0	0
ENSG00000226953	6.22788188728876	2.24795528453651
ENSG00000232474	0	4.49591056907302
ENSG00000223430	0	2.24795528453651
ENSG00000152127	4965.40125899408	4656.63937191738
ENSG00000234060	0	0
ENSG00000152128	48.0436602733705	61.818770324754
ENSG00000224043	94.3079257218013	41.5871727639254
ENSG00000234682	1.77939482493965	2.24795528453651
ENSG00000228098	0	6.74386585360953
ENSG00000153086	13.3454611870474	8.99182113814604
ENSG00000082258	4783.90298685024	4855.58341459886
ENSG00000176601	1.77939482493965	2.24795528453651
ENSG00000115839	3144.19065566836	2891.99447355622
ENSG00000121988	1088.09993545059	1165.56481503218
ENSG00000235651	5.33818447481894	3.37193292680476
ENSG00000048991	4852.40968761042	5001.70050809373
ENSG00000144224	6663.83361939898	6599.99671539919
ENSG00000115850	6.22788188728876	5.61988821134127
ENSG00000226806	0	2.24795528453651
ENSG00000076003	14017.1827334621	11182.4535629269
ENSG00000214070	0	0
ENSG00000115866	6001.00904710896	6644.95582108992
ENSG00000231890	24.9115275491551	52.826949186608
ENSG00000237262	0	1.12397764226825
ENSG00000121966	523.142078532256	800.272081294998
ENSG00000227347	2.66909223740947	0
ENSG00000279024	0	0
ENSG00000230037	4.44848706234912	13.4877317072191
ENSG00000229568	0	0
ENSG00000144229	47.1539628609006	44.9591056907302
ENSG00000150540	559.619672443519	603.575993898053
ENSG00000224231	0	0
ENSG00000233045	0	0
ENSG00000234645	0	0
ENSG00000237939	0	0
ENSG00000232915	0	0
ENSG00000228043	2.66909223740947	12.3637540649508
ENSG00000230569	0	0
ENSG00000144228	996.461101966202	928.405532513578
ENSG00000241772	0.889697412469823	2.24795528453651
ENSG00000260059	5.33818447481894	5.61988821134127
ENSG00000237772	0	0
ENSG00000144227	125.447335158245	84.2983231701191
ENSG00000229104	0	0
ENSG00000232992	0	0
ENSG00000226939	0	2.24795528453651
ENSG00000229131	0	0
ENSG00000235232	0	0
ENSG00000228374	0	0
ENSG00000223554	0	0
ENSG00000224028	0	0
ENSG00000227149	0	0
ENSG00000231567	0	0
ENSG00000223921	0	0
ENSG00000168702	24.0218301366852	22.4795528453651
ENSG00000236440	0	0
ENSG00000238065	0	0
ENSG00000233329	0	0
ENSG00000244125	0	0
ENSG00000228134	0	0
ENSG00000229781	0	0
ENSG00000115919	18.6836456618663	31.4713739835111
ENSG00000270390	0	0
ENSG00000075884	26.6909223740947	38.2152398371207
ENSG00000224288	0	0
ENSG00000226839	0	0
ENSG00000224852	0	0
ENSG00000232772	0	0
ENSG00000236300	0	0
ENSG00000227557	0	0
ENSG00000225476	0	0
ENSG00000231766	0	0
ENSG00000257284	0	0
ENSG00000228655	0	0
ENSG00000257640	0	0
ENSG00000258268	0	2.24795528453651
ENSG00000231758	1.77939482493965	0
ENSG00000257277	0	0
ENSG00000257226	0	0
ENSG00000236356	0	0
ENSG00000232377	1.77939482493965	0
ENSG00000121964	1220.6648499086	1321.79770730747
ENSG00000169554	2767.84865019362	3458.47920525942
ENSG00000283118	0	2.24795528453651
ENSG00000279166	14.2351585995172	17.9836422762921
ENSG00000238057	15.124856011987	14.6117093494873
ENSG00000232606	0	0
ENSG00000226674	8.00727671222841	24.7275081299016
ENSG00000234940	0	0
ENSG00000235352	0	0
ENSG00000268580	0	0
ENSG00000235435	0	0
ENSG00000214064	0	0
ENSG00000225107	0	0
ENSG00000226218	0	0
ENSG00000234119	0	0
ENSG00000279876	0	0
ENSG00000233842	0	0
ENSG00000230559	0	0
ENSG00000227134	0	0
ENSG00000198526	0	0
ENSG00000271583	0	0
ENSG00000231040	0	0
ENSG00000227902	0	0
ENSG00000229143	0	0
ENSG00000121989	1002.68898385349	999.216123976479
ENSG00000223911	0.889697412469823	0
ENSG00000115947	4261.65060573045	4055.31133330386
ENSG00000204406	1082.76175097577	1290.32633332396
ENSG00000281469	0	2.24795528453651
ENSG00000281772	0	0
ENSG00000224007	0	0
ENSG00000232238	0	0
ENSG00000135999	2335.45570773329	2002.92815852203
ENSG00000223962	1.77939482493965	0
ENSG00000231079	12.4557637745775	7.86784349587778
ENSG00000228848	0	0
ENSG00000226340	3.55878964987929	2.24795528453651
ENSG00000168280	6493.01171620477	6152.65361377643
ENSG00000150556	88.0800438345125	95.5380995928017
ENSG00000228236	0	0
ENSG00000224337	0	0
ENSG00000187123	604.10454306701	622.683613816613
ENSG00000223604	0	4.49591056907302
ENSG00000168288	5605.09369855989	4665.63119305553
ENSG00000231969	3.55878964987929	0
ENSG00000162947	0	0
ENSG00000230645	0	0
ENSG00000231420	0	0
ENSG00000115963	2470.6897144287	2474.9987682747
ENSG00000236049	0.889697412469823	0
ENSG00000237220	0	0
ENSG00000232359	0	0
ENSG00000224048	0	0
ENSG00000228064	1.77939482493965	15.7356869917556
ENSG00000222031	0	0
ENSG00000236885	2.66909223740947	0
ENSG00000213201	0	0
ENSG00000184898	334.526227088654	474.318565037204
ENSG00000123609	292.710448702572	233.787349591797
ENSG00000123610	75.624280059935	65.1907032515588
ENSG00000080345	13479.8054963303	10448.4961625257
ENSG00000183091	160.145534244568	169.720623982506
ENSG00000162980	3010.73604379788	2898.73833940983
ENSG00000283228	0	0
ENSG00000182389	197.512825568301	305.721918696965
ENSG00000225214	0	0
ENSG00000115145	1431.52313666395	1443.18729267244
ENSG00000234272	2.66909223740947	0
ENSG00000157827	4830.16725229867	5544.5817093093
ENSG00000213197	1.77939482493965	2.24795528453651
ENSG00000270776	0	0
ENSG00000196504	16279.6832533728	15535.6189714318
ENSG00000177917	2517.8436772896	2862.77105485724
ENSG00000234932	0	0
ENSG00000226213	0	0
ENSG00000214025	0	0
ENSG00000224612	0	0
ENSG00000226338	23.1321327242154	41.5871727639254
ENSG00000227708	0	0
ENSG00000214024	0	0
ENSG00000242575	4.44848706234912	4.49591056907302
ENSG00000227400	1.77939482493965	1.12397764226825
ENSG00000177519	1381.70008156564	944.141219505334
ENSG00000236917	0	0
ENSG00000144278	679.728823126945	720.469668693951
ENSG00000230251	0	0
ENSG00000224675	0.889697412469823	6.74386585360953
ENSG00000238004	0	0
ENSG00000235949	1.77939482493965	1.12397764226825
ENSG00000162989	23.1321327242154	53.9509268288762
ENSG00000228837	0	0
ENSG00000230991	0	0
ENSG00000232982	0	0
ENSG00000229701	0	0
ENSG00000227682	0	0
ENSG00000233709	0	0
ENSG00000233039	0	0
ENSG00000233248	0	2.24795528453651
ENSG00000229935	0	0
ENSG00000226383	85.410951597103	121.389585364972
ENSG00000235548	0	0
ENSG00000282440	0	0
ENSG00000153234	145.910375645051	141.6211829258
ENSG00000115159	5142.45104407558	4870.19512394835
ENSG00000283436	0	0
ENSG00000238069	0	0
ENSG00000213194	0	0
ENSG00000136542	36.4775939112628	38.2152398371207
ENSG00000136541	67.6170033477066	44.9591056907302
ENSG00000230562	7.11757929975859	0
ENSG00000115165	14.2351585995172	0
ENSG00000123612	69.3963981726462	67.4386585360953
ENSG00000234584	1.77939482493965	2.24795528453651
ENSG00000115170	1209.09878354649	1028.43954267545
ENSG00000007001	2.66909223740947	0
ENSG00000270557	7.11757929975859	4.49591056907302
ENSG00000271320	0	0
ENSG00000228937	0	0
ENSG00000231158	0	0
ENSG00000237327	0	0
ENSG00000227480	0.889697412469823	0
ENSG00000153237	36.4775939112628	66.314680893827
ENSG00000234890	0	0
ENSG00000144283	6024.14117983317	5714.30233329181
ENSG00000227331	3.55878964987929	2.24795528453651
ENSG00000204380	18.6836456618663	15.7356869917556
ENSG00000228586	0	0
ENSG00000231675	0	0
ENSG00000163331	7.11757929975859	7.86784349587778
ENSG00000243792	0	0
ENSG00000251491	0	0
ENSG00000188668	0	0
ENSG00000115183	1062.29871048897	1102.62206706516
ENSG00000213189	8.89697412469823	2.24795528453651
ENSG00000226878	0	0
ENSG00000196151	381.680189949554	370.912621948524
ENSG00000123636	3220.70463314076	2916.72198168612
ENSG00000223642	8.89697412469823	10.1157987804143
ENSG00000270893	0	2.24795528453651
ENSG00000225369	0	0
ENSG00000224152	80.0727671222841	79.8024126010461
ENSG00000226266	48.0436602733705	41.5871727639254
ENSG00000230783	0	5.61988821134127
ENSG00000136536	8882.73896609872	8881.67132920375
ENSG00000241399	18.6836456618663	28.0994410567064
ENSG00000248672	0	0
ENSG00000054219	8.89697412469823	12.3637540649508
ENSG00000227055	0	0
ENSG00000153246	59.6097266354782	84.2983231701191
ENSG00000115221	36.4775939112628	26.9754634144381
ENSG00000153250	6311.51344406093	6393.18482922183
ENSG00000279844	1.77939482493965	2.24795528453651
ENSG00000232337	0	0
ENSG00000224467	0	0
ENSG00000136560	915.498637431448	1034.05943088679
ENSG00000235724	7.11757929975859	6.74386585360953
ENSG00000227403	56.9406343980687	57.322859755681
ENSG00000225813	3.55878964987929	0
ENSG00000115233	6423.61531803212	5368.11721947319
ENSG00000232320	0	0
ENSG00000136535	5.33818447481894	5.61988821134127
ENSG00000224076	0	0
ENSG00000251621	0	0
ENSG00000144290	5.33818447481894	10.1157987804143
ENSG00000280105	3.55878964987929	1.12397764226825
ENSG00000226121	112.991571383668	96.6620772350699
ENSG00000226946	0	0
ENSG00000235716	0	0
ENSG00000234732	0	0
ENSG00000197635	258.012249616249	270.878611786649
ENSG00000230918	1.77939482493965	0
ENSG00000231445	0	2.24795528453651
ENSG00000224674	1.77939482493965	0
ENSG00000233397	0	0
ENSG00000115263	0	0
ENSG00000236841	0	0
ENSG00000078098	8.89697412469823	5.61988821134127
ENSG00000115267	56.0509369855989	112.397764226825
ENSG00000115271	1347.00188247931	1502.75810771266
ENSG00000184611	32.9188042613835	43.8351280484619
ENSG00000237750	0	0
ENSG00000230282	0	0
ENSG00000182263	2543.64490225122	2980.78870729541
ENSG00000237844	1.77939482493965	2.24795528453651
ENSG00000226847	0	0
ENSG00000229641	0	0
ENSG00000115290	637.023347328393	529.393469508348
ENSG00000277998	8.89697412469823	20.2315975608286
ENSG00000082438	344.312898625822	301.226008127892
ENSG00000224331	0	0
ENSG00000233255	0	0
ENSG00000169507	0	0
ENSG00000236283	1.77939482493965	0
ENSG00000153253	27.5806197865645	77.5544573165096
ENSG00000136531	44.4848706234912	46.0830833329984
ENSG00000233204	0	0
ENSG00000178662	875.462253870306	1376.87261177861
ENSG00000115339	277.585592690585	282.118388209332
ENSG00000235192	3.55878964987929	1.12397764226825
ENSG00000229195	0	0
ENSG00000232411	0	6.74386585360953
ENSG00000123607	1917.29792387247	2100.71421339937
ENSG00000224490	1.77939482493965	6.74386585360953
ENSG00000236107	7.11757929975859	5.61988821134127
ENSG00000144285	97.8667153716806	131.505384145386
ENSG00000169432	118.329755858487	107.901853657752
ENSG00000136546	25.8012249616249	40.4631951216572
ENSG00000283657	0	0
ENSG00000163092	8.89697412469823	10.1157987804143
ENSG00000225182	0	0
ENSG00000254552	0	0
ENSG00000228222	172.601298019146	128.133451218581
ENSG00000214211	2.66909223740947	2.24795528453651
ENSG00000235335	5.33818447481894	0
ENSG00000172318	2175.31017348872	1639.88338006938
ENSG00000198648	2444.88848946707	2856.02718900364
ENSG00000238259	0	0
ENSG00000172292	2615.71039266128	2388.45248982004
ENSG00000227617	4.44848706234912	3.37193292680476
ENSG00000163072	93.4182283093315	100.034010161875
ENSG00000152253	1651.27839754399	1529.73357112709
ENSG00000152254	0	0
ENSG00000073734	1.77939482493965	6.74386585360953
ENSG00000073737	1.77939482493965	0
ENSG00000235321	0	0
ENSG00000235995	0	0
ENSG00000081479	1351.45036954166	1845.57128860447
ENSG00000163093	92.5285308968616	187.704266258799
ENSG00000251569	0	0
ENSG00000239474	7.11757929975859	4.49591056907302
ENSG00000138399	2914.64872325114	2660.45507924896
ENSG00000229827	0	2.24795528453651
ENSG00000138398	5906.70112138716	6152.65361377643
ENSG00000154479	23.1321327242154	44.9591056907302
ENSG00000226072	0	0
ENSG00000144362	174.380692844085	185.456310974262
ENSG00000213160	5786.59197070373	5840.18782922585
ENSG00000231550	4.44848706234912	0
ENSG00000214369	1.77939482493965	4.49591056907302
ENSG00000138385	7410.28974846116	7732.96617880559
ENSG00000138382	1528.50015462316	1794.9922947024
ENSG00000144357	2347.02177409539	1910.76199185603
ENSG00000227176	5.33818447481894	14.6117093494873
ENSG00000071909	129.895822220594	149.489026421678
ENSG00000231898	2.66909223740947	1.12397764226825
ENSG00000214821	0	0
ENSG00000213981	33.8085016738533	20.2315975608286
ENSG00000222033	63.1685162853575	57.322859755681
ENSG00000204335	2517.8436772896	3031.36770119748
ENSG00000234350	20.4630404868059	31.4713739835111
ENSG00000128692	25.8012249616249	19.1076199185603
ENSG00000239467	424.385665748106	549.625067069177
ENSG00000204334	110.322479146258	133.753339429922
ENSG00000128683	868.344674570548	917.165756090896
ENSG00000235934	15.124856011987	16.8596646340238
ENSG00000115806	6082.86120905618	5931.23001824958
ENSG00000198586	5846.20169733921	5520.97817882167
ENSG00000123600	2592.57825993707	2145.6733190901
ENSG00000224553	0.889697412469823	0
ENSG00000115827	1738.46874396603	1773.63671949931
ENSG00000228507	1.77939482493965	2.24795528453651
ENSG00000234061	1.77939482493965	0
ENSG00000233762	730.441575637725	1065.53080487031
ENSG00000071967	564.957856918338	646.287144304247
ENSG00000233934	0	0
ENSG00000077380	4589.94895093182	5005.07244102054
ENSG00000115840	740.228247174893	628.303502027954
ENSG00000128708	4686.03627147856	4365.5291625699
ENSG00000172878	534.708144894364	336.069315038208
ENSG00000144355	127.226729983185	149.489026421678
ENSG00000115844	92.5285308968616	128.133451218581
ENSG00000236651	1.77939482493965	1.12397764226825
ENSG00000232555	0	2.24795528453651
ENSG00000278924	0	4.49591056907302
ENSG00000091409	9329.36706715857	8484.90722148306
ENSG00000226963	7.11757929975859	3.37193292680476
ENSG00000232788	3.55878964987929	4.49591056907302
ENSG00000225205	102.31520243403	143.869138210337
ENSG00000152256	3506.29750254357	4041.82360159664
ENSG00000230104	0	0
ENSG00000228016	3.55878964987929	2.24795528453651
ENSG00000091428	145.910375645051	149.489026421678
ENSG00000232292	0	0
ENSG00000091436	1388.81766086539	1706.19806096321
ENSG00000238133	11.5660663621077	28.0994410567064
ENSG00000231735	0	0
ENSG00000236391	7.11757929975859	13.4877317072191
ENSG00000144354	6392.47590859568	5812.08838816915
ENSG00000213148	0	2.24795528453651
ENSG00000236832	0	0
ENSG00000226131	0	0
ENSG00000237016	0	2.24795528453651
ENSG00000237617	0	0
ENSG00000270460	2.66909223740947	8.99182113814604
ENSG00000234415	0	0
ENSG00000224638	1.77939482493965	5.61988821134127
ENSG00000172845	8125.6064680869	7569.9894206767
ENSG00000271151	7.11757929975859	11.2397764226825
ENSG00000273258	0.889697412469823	0
ENSG00000260868	5.33818447481894	2.24795528453651
ENSG00000235414	0	0
ENSG00000138430	7382.70912867459	7516.03849384782
ENSG00000270799	0	0
ENSG00000227180	0	0
ENSG00000237804	0	0
ENSG00000231453	10.6763689496379	24.7275081299016
ENSG00000280414	7.11757929975859	4.49591056907302
ENSG00000217236	25.8012249616249	43.8351280484619
ENSG00000138433	901.263478831931	1030.68749795999
