gene_id_human	gene_name_human	mean_tpm_human	gene_id_mouse	gene_name_mouse	mean_tpm_mouse	baseMean	log2FoldChange	lfcSE	padj	sig
ENSG00000185219	ZNF445	2848.1257031910245	ENSMUSG00000047036	Zfp445	9020.650560944288	6423.66143683956	-1.55480732485731	0.086228059061269	6.65976786063346e-72	sig
ENSG00000196345	ZKSCAN7	720.3308434712769	ENSMUSG00000063488	Zkscan7	181.52661973409965	405.969733473282	2.09514906446449	0.15661111498563599	3.16996696772095e-40	sig
ENSG00000169981	ZNF35	1038.8329919012172	ENSMUSG00000057895	Zfp105	1441.33593661608	1269.51887071061	-0.363565674771351	0.100407687701414	0.000436190200160064	not sig
ENSG00000012223	LTF	0.0	ENSMUSG00000032496	Ltf	0.0	0.0				not sig
ENSG00000163666	HESX1	262.519509400606	ENSMUSG00000040726	Hesx1	1638.2826652744268	1059.9310767285301	-2.53020571139818	0.22415622417822498	4.716239203502299e-29	sig
ENSG00000153266	FEZF2	39.50094379719095	ENSMUSG00000021743	Fezf2	0.5515339905032567	16.8220537017876	6.057032254605139	1.29433442272922	4.70905254491403e-06	sig
ENSG00000187098	MITF	54.08752274140575	ENSMUSG00000035158	Mitf	5221.02594947511	3052.30705236528	-6.47326466355263	0.156424655347385	0.0	sig
ENSG00000114861	FOXP1	1694.63564256316	ENSMUSG00000030067	Foxp1	900.325431329168	1229.3868509552	1.02237238698991	0.0970488999976026	1.7225068964973199e-25	sig
ENSG00000064835	POU1F1	2.01367505473808	ENSMUSG00000004842	Pou1f1	51.08361813738143	30.482015859414002	-4.56840028776555	0.886690819053278	4.4234628563317006e-07	sig
ENSG00000066422	ZBTB11	1382.55775797784	ENSMUSG00000022601	Zbtb11	3672.1363510814804	2707.2731933960104	-1.2993943284469	0.08880861342601198	7.782904309765871e-48	sig
ENSG00000114439	BBX	4325.45082744512	ENSMUSG00000022641	Bbx	2230.95125806684	3101.1753895234697	1.06498626054348	0.127087876115551	1.22395209736479e-16	sig
ENSG00000181722	ZBTB20	136.62732553612625	ENSMUSG00000022708	Zbtb20	247.52210925369067	200.780209795321	-0.749714307143216	0.347981714108811	0.0401594027116945	not sig
ENSG00000144852	NR1I2	4.91704752194598	ENSMUSG00000022809	Nr1i2	3.676907608037333	4.18205971419518	0.553669636081253	1.64924903712073	0.7667076599129631	not sig
ENSG00000163848	ZNF148	2291.2454475867653	ENSMUSG00000022811	Zfp148	5048.48260504351	3885.73311266926	-1.03176566912905	0.0687964309787396	3.4870424771586893e-50	sig
ENSG00000163884	KLF15	696.608754216834	ENSMUSG00000030087	Klf15	696.5231790055794	694.7481278861	0.11014069303324399	0.115073462586266	0.38401516398291297	not sig
ENSG00000179348	GATA2	55.7972009581701	ENSMUSG00000015053	Gata2	323.590718564908	211.055322608952	-2.42813918725744	0.23846073104878102	6.6060848781816095e-24	sig
ENSG00000168875	SOX14	30.439406050869653	ENSMUSG00000053747	Sox14	1.4635072048019804	13.566747670447901	4.5791274842227505	1.1078897949531799	5.55100151491473e-05	sig
ENSG00000183770	FOXL2	67.6449710568001	ENSMUSG00000050397	Foxl2	0.35680700318430336	28.427553428868197	7.6711799502627995	1.3085550641534098	8.395037629568369e-09	sig
ENSG00000114126	TFDP2	5331.7326485943395	ENSMUSG00000032411	Tfdp2	4829.24576228706	5026.87559819571	0.251613192603774	0.0652328610066688	0.000173837017768619	not sig
ENSG00000174963	ZIC4	159.34257726319998	ENSMUSG00000036972	Zic4	1.4635072048019804	67.6469350729192	6.9889839391863795	0.964297562832082	8.83196847965073e-13	sig
ENSG00000152977	ZIC1	909.7366813644961	ENSMUSG00000032368	Zic1	8.37221096853734	386.067252610489	6.8853021360527995	0.745725420014395	6.62969516570472e-20	sig
ENSG00000168779	SHOX2	62.518773710328254	ENSMUSG00000027833	Shox2	25.202522316736673	40.7969783118226	1.41878119631906	0.546087549520393	0.0125757837632675	not sig
ENSG00000085276	MECOM	416.734470665424	ENSMUSG00000027684	Mecom	30.298154806684597	191.454113078754	3.8685707555061697	0.29885105304384696	9.362555767683169e-38	sig
ENSG00000085274	MYNN	1050.827288475755	ENSMUSG00000037730	Mynn	4127.593374656471	2833.67576422736	-1.8660912947810802	0.0727450173998799	4.976962291329869e-144	sig
ENSG00000181449	SOX2	15739.38967324205	ENSMUSG00000074637	Sox2	25993.0921960697	21649.0901904009	-0.6150891174698571	0.0459698871627937	3.07841817527314e-40	not sig
ENSG00000244405	ETV5	3904.39879102223	ENSMUSG00000013089	Etv5	20963.499534511033	13795.8061185812	-2.31553596160694	0.10290038627866	3.641049325425939e-111	sig
ENSG00000113916	BCL6	273.720374228028	ENSMUSG00000022508	Bcl6	353.6589166783867	319.597142563363	-0.264468649021685	0.220973770253379	0.270480380754235	not sig
ENSG00000073282	TP63	25.3117900524871	ENSMUSG00000022510	Trp63	0.7136140063686067	11.00371838675	5.33368583914838	1.44312125670003	0.00032759975682360696	sig
ENSG00000114315	HES1	1326.3688064277949	ENSMUSG00000022528	Hes1	2528.0768675455465	2020.28864369297	-0.821486944432025	0.076939484386392	3.81221389296634e-26	not sig
ENSG00000235608	NKX1-1	1.334546118704735	ENSMUSG00000029112	Nkx1-1	0.9893810016202345	1.1259779847586202	0.55364053098703	2.93739669627787	0.8662758035844721	not sig
ENSG00000123933	MXD4	2166.95816436223	ENSMUSG00000037235	Mxd4	157.405393581726	995.4302087589169	3.8859383839652204	0.12348061526702801	4.717617677491858e-216	sig
ENSG00000168826	ZBTB49	309.56200675425	ENSMUSG00000029127	Zbtb49	524.3036055912913	433.222177781427	-0.6493660202409611	0.174741002040392	0.000302966306897471	not sig
ENSG00000163132	MSX1	438.79288655791595	ENSMUSG00000048450	Msx1	39.5981258887009	206.154572225717	3.57097028052176	0.326288544347789	2.13082650411653e-27	sig
ENSG00000215612	HMX1	16.8819577354752	ENSMUSG00000067438	Hmx1	5.720963554185	10.3623320907463	1.65441209237053	0.930774021843783	0.0937564212582217	not sig
ENSG00000109705	NKX3-2	160.7188722809865	ENSMUSG00000049691	Nkx3-2	0.3749465992166867	67.3007118342113	8.91966961237892	1.2382745822018502	1.22152067489852e-12	sig
ENSG00000178177	LCORL	1411.42448705359	ENSMUSG00000015882	Lcorl	975.824098362005	1155.75560230633	0.6418705443702171	0.14714676134004098	2.0459248247130604e-05	not sig
ENSG00000168214	RBPJ	10811.546412921449	ENSMUSG00000039191	Rbpj	15934.209668204901	13755.2955022155	-0.4511637013340589	0.0530622569139537	4.33947745384716e-17	not sig
ENSG00000109787	KLF3	3223.2355081491696	ENSMUSG00000029178	Klf3	6131.946710309564	4904.14692826346	-0.818739966566244	0.10397372507322998	7.561390519210499e-15	not sig
ENSG00000109132	PHOX2B	67.1555361476623	ENSMUSG00000012520	Phox2b	0.0	28.1433640609268	8.62556784118463	1.42735877803527	2.83168823846112e-09	sig
ENSG00000180613	GSX2	2.5756638758722046	ENSMUSG00000035946	Gsx2	13.906929159206532	9.147613338108721	-2.35031084343637	1.0301043000033299	0.0292959982578536	not sig
ENSG00000134852	CLOCK	2137.125333335395	ENSMUSG00000029238	Clock	4122.260776936483	3283.6267312949	-0.8388228284176421	0.0719724413232393	7.03613722995434e-31	not sig
ENSG00000084093	REST	5822.5543913069105	ENSMUSG00000029249	Rest	32992.967460398904	21574.3017994038	-2.39368158146036	0.048417063317113	0.0	sig
ENSG00000189308	LIN54	1326.3673877758902	ENSMUSG00000035310	Lin54	3000.860266005077	2294.5818878050895	-1.0686558717732	0.0710694686443451	1.9308136192508898e-50	sig
ENSG00000163623	NKX6-1	64.1321862617342	ENSMUSG00000035187	Nkx6-1	6.196306939947553	30.3204869228586	3.4356092439926296	0.9267746578167351	0.000313855892762329	sig
ENSG00000180346	TIGD2	516.6874150038391	ENSMUSG00000049232	Tigd2	1635.6057903249136	1164.48563914276	-1.55114203802332	0.11642767136943699	6.617673182375059e-40	sig
ENSG00000172238	ATOH1	24.11667715013305	ENSMUSG00000073043	Atoh1	2.588347002452037	11.538236088630303	3.38825857883861	1.19327161888164	0.00620725754025408	sig
ENSG00000109320	NFKB1	595.2041236448144	ENSMUSG00000028163	Nfkb1	2386.455396248197	1633.4104356046898	-1.89782647516584	0.11498542060723099	1.7696292975048698e-60	sig
ENSG00000138795	LEF1	1194.570774659725	ENSMUSG00000027985	Lef1	504.43273904348194	791.154798745143	1.35330319933938	0.11334425239281802	2.4577986450522198e-32	sig
ENSG00000178403	NEUROG2	5.385607981542845	ENSMUSG00000027967	Neurog2	0.7498931984333734	2.6947259083202897	3.01936017069335	2.2618095742729	0.21578732680256102	not sig
ENSG00000109381	ELF2	2166.3530079900997	ENSMUSG00000037174	Elf2	3316.429344142563	2828.59468013597	-0.506444503464526	0.0776413843604279	1.35075268303781e-10	not sig
ENSG00000170365	SMAD1	819.322955137136	ENSMUSG00000031681	Smad1	1331.7253937201033	1114.42224648348	-0.590568536465278	0.11070145101236001	1.67074946765293e-07	not sig
ENSG00000151615	POU4F2	13.885156906730082	ENSMUSG00000031688	Pou4f2	446.5456224979484	264.940778941305	-4.94007232626906	0.327096115756649	7.15692897909539e-51	sig
ENSG00000151623	NR3C2	86.1194668941405	ENSMUSG00000031618	Nr3c2	52.65837577651587	66.5094364010682	0.810401901129876	0.41555443826344296	0.0645209953605615	not sig
ENSG00000164107	HAND2	33.553346994514	ENSMUSG00000038193	Hand2	2.46739558184343	15.437648941710698	3.8180995272908502	0.8901610351116109	2.82977778122883e-05	sig
ENSG00000168310	IRF2	473.4199503841535	ENSMUSG00000031627	Irf2	6.0233517692721605	200.933944719732	6.35605197911667	0.3983824472356521	1.32366849059529e-56	sig
ENSG00000187821	HELT	0.0	ENSMUSG00000047171	Helt	0.0	0.0				not sig
ENSG00000179059	ZFP42	4127.226446611399	ENSMUSG00000051176	Zfp42	8352.415506110006	6565.861219810329	-0.9099646902277378	0.132218781409939	1.19044672103782e-11	not sig
ENSG00000063438	AHRR	47.6950772324939	ENSMUSG00000021575	Ahrr	71.14329127611717	61.142534480766	-0.45883691678154	0.432956408351508	0.33288452840693605	not sig
ENSG00000113430	IRX4	48.068790678642955	ENSMUSG00000021604	Irx4	8.222244797086288	24.7393698666484	2.6730007824455297	0.7420437344389741	0.00046839318243244697	sig
ENSG00000170561	IRX2	4576.984904444145	ENSMUSG00000001504	Irx2	456.17447833253067	2173.03799070179	3.43404864936409	0.0902090222225133	0.0	sig
ENSG00000170549	IRX1	742.6709631002909	ENSMUSG00000060969	Irx1	6.9861115510568625	314.142313407937	6.79522376505492	0.37496883884608395	1.29607475206427e-72	sig
ENSG00000016082	ISL1	61.06425017290315	ENSMUSG00000042258	Isl1	120.25291296524834	95.18961585693171	-0.8610843969578549	0.353651293535918	0.0196773320988752	not sig
ENSG00000251493	FOXD1	2.01367505473808	ENSMUSG00000078302	Foxd1	54.4641417749262	32.4474994823302	-4.66687084233313	0.8523038806538771	7.71801309082467e-08	sig
ENSG00000171540	OTP	1.1239776422682548	ENSMUSG00000021685	Otp	3.47491617949605	2.4900406974183	-1.58722635335553	1.94734691858491	0.462941318922802	not sig
ENSG00000164299	SPZ1	0.0	ENSMUSG00000046957	Spz1	0.0	0.0				not sig
ENSG00000081189	MEF2C	250.8936569936965	ENSMUSG00000005583	Mef2c	4.10264077474	107.357017054284	6.05850138803614	1.34919746238017	1.14420705752214e-05	sig
ENSG00000175745	NR2F1	3418.179155107475	ENSMUSG00000069171	Nr2f1	11.046447382114003	1435.7417028464001	8.40044422184829	0.343347660626679	3.838298505422679e-131	sig
ENSG00000061455	PRDM6	8.710117401623716	ENSMUSG00000069378	Prdm6	3.636996195361403	5.73670321290966	1.3727503558014	1.13615736476102	0.26558978817219897	not sig
ENSG00000125347	IRF1	245.174665813176	ENSMUSG00000018899	Irf1	1869.5225304663236	1187.1788353541901	-2.8226896933782797	0.10706795112413	4.752004847040348e-152	sig
ENSG00000081059	TCF7	1151.31992853385	ENSMUSG00000000782	Tcf7	3428.3569124671735	2469.67122178413	-1.4652729115964898	0.0742287135174263	6.955935356243598e-86	sig
ENSG00000069011	PITX1	73.00686728498104	ENSMUSG00000021506	Pitx1	19.908509111835134	42.008989337666705	1.97037149891875	0.471547425981304	4.57955348824519e-05	sig
ENSG00000181965	NEUROG1	3.7930698796777245	ENSMUSG00000048904	Neurog1	25.070695741318033	16.1244182164484	-2.5800238749511	0.82554117392252	0.00250817244293028	sig
ENSG00000113658	SMAD5	6363.60127560214	ENSMUSG00000021540	Smad5	3186.636701420377	4503.31409301855	1.10594378993245	0.0605978999875484	1.2628717629015897e-73	sig
ENSG00000120738	EGR1	1070.0113129329193	ENSMUSG00000038418	Egr1	34.01742969958297	465.266862456364	5.08325818274532	0.257384177164996	5.7454574389908394e-86	sig
ENSG00000171604	CXXC5	6337.7108782347095	ENSMUSG00000046668	Cxxc5	3796.7153520009765	4846.8677055432	0.84793549168765	0.0544694174840433	5.826140602023879e-54	not sig
ENSG00000185129	PURA	553.8512311106881	ENSMUSG00000043991	Pura	2063.6173256723437	1428.6199351463501	-1.7902235837503502	0.0992618408880258	6.193950552910139e-72	sig
ENSG00000113580	NR3C1	669.6219415871116	ENSMUSG00000024431	Nr3c1	907.0285500980134	804.9333988874249	-0.330596569269337	0.235268779088112	0.19112410191473897	not sig
ENSG00000091010	POU4F3	2.9033724672079	ENSMUSG00000024497	Pou4f3	8.482265727312432	6.13197511629515	-1.43760373354516	1.24030550693548	0.28602513249184697	not sig
ENSG00000113722	CDX1	163.4548438227505	ENSMUSG00000024619	Cdx1	96.6990077025582	124.144003162141	0.866532659606574	0.326021326926896	0.0106088058915005	not sig
ENSG00000113196	HAND1	319.256668581791	ENSMUSG00000037335	Hand1	4.269570193797333	135.538360075499	6.32736808985577	0.486769825375535	4.66137103964698e-38	sig
ENSG00000039600	SOX30	24.70237772462915	ENSMUSG00000040489	Sox30	17.825718101437634	20.645242072631397	0.57419134650185	0.6108259991193851	0.39345011142159403	not sig
ENSG00000164330	EBF1	101.6934275680938	ENSMUSG00000057098	Ebf1	789.321391172559	500.670913746157	-2.84537552686405	0.6047431081447859	4.1682293227784e-06	sig
ENSG00000168269	FOXI1	1.1239776422682548	ENSMUSG00000047861	Foxi1	0.0	0.47302374422718196	2.71959727092454	4.43450255011534	0.5842184519167349	not sig
ENSG00000164438	TLX3	25.9909189885205	ENSMUSG00000040610	Tlx3	51.3024889653274	40.6525005916447	-0.8867701068327281	0.528303360820196	0.11460025234146999	not sig
ENSG00000183072	NKX2-5	14.330005612965001	ENSMUSG00000015579	Nkx2-5	7.7033577780366365	10.4610556707605	1.00494224499806	0.842999218500828	0.27251949356798605	not sig
ENSG00000120149	MSX2	433.20096605566846	ENSMUSG00000021469	Msx2	20.9885880936173	193.254288669868	4.462463204407469	0.346592534528245	2.2985902564235997e-37	sig
ENSG00000213347	MXD3	439.82485449055747	ENSMUSG00000021485	Mxd3	380.30564958259794	404.412348708386	0.31547003731490103	0.20670359938272198	0.15357374622556902	not sig
ENSG00000175325	PROP1	1.1239776422682548	ENSMUSG00000044542	Prop1	0.0	0.47302374422718196	2.71959727092454	4.43450255011534	0.5842184519167349	not sig
ENSG00000169131	ZNF354A	888.3821194841905	ENSMUSG00000020364	Zfp354a	224.189655373488	501.06510407746595	2.09761414710807	0.177185372736719	8.16088156596783e-32	sig
ENSG00000178338	ZNF354B	419.61413137926945	ENSMUSG00000020335	Zfp354b	27.05787702718347	190.75445523163003	4.04791375076695	0.308838946221507	1.1417836945283998e-38	sig
ENSG00000198939	ZFP2	82.3278156663732	ENSMUSG00000049321	Zfp2	1107.9338566088034	677.391685475621	-3.65695786005506	0.25022208377078	9.908523688166482e-48	sig
ENSG00000178187	ZNF454	56.1026164480544	ENSMUSG00000048728	Zfp454	363.74869237151233	234.560835118315	-2.60423067128731	0.286006132146734	2.13479136295483e-19	sig
ENSG00000234284	ZNF879	177.92995725970798	ENSMUSG00000044296	Zfp879	32.67002451219761	93.29286718884079	2.5631237323224	0.3659496052306429	5.08038137745376e-12	sig
ENSG00000177932	ZNF354C	572.5865562350095	ENSMUSG00000044807	Zfp354c	1123.05502687482	890.808955393478	-0.863997653564353	0.151788494000307	2.26783079324651e-08	not sig
ENSG00000137265	IRF4	78.83590532084824	ENSMUSG00000021356	Irf4	0.7498931984333734	33.252712463021496	6.985773179269691	1.17479293283908	5.07948306230052e-09	sig
ENSG00000164379	FOXQ1	90.77994108483651	ENSMUSG00000038415	Foxq1	5.5262365668660465	41.1506261155685	4.13507788854635	0.605735119527341	1.74889643944505e-11	sig
ENSG00000137273	FOXF2	19.8090419560451	ENSMUSG00000038402	Foxf2	1.73564197944244	9.285102492172221	3.53417169241943	1.24207652309551	0.0060951904499182705	sig
ENSG00000054598	FOXC1	404.86866342107396	ENSMUSG00000050295	Foxc1	4.264720790605353	171.695868743227	6.76101979655025	0.547191818919488	1.5788983518751499e-34	sig
ENSG00000124782	RREB1	3296.840438546725	ENSMUSG00000039087	Rreb1	4643.252567803623	4070.4064026902797	-0.38574338672905395	0.0763231730617453	7.354757772959209e-07	not sig
ENSG00000137203	TFAP2A	576.40617517187	ENSMUSG00000021359	Tfap2a	90.03338312846616	293.123713294081	2.79039734636948	0.251589039688606	4.2375258018337505e-28	sig
ENSG00000124827	GCM2	0.0	ENSMUSG00000021362	Gcm2	0.0	0.0				not sig
ENSG00000095951	HIVEP1	2189.6691601335697	ENSMUSG00000021366	Hivep1	1555.7018620847766	1816.30213817895	0.600551624911901	0.0937491928019066	2.89028344645013e-10	not sig
ENSG00000112242	E2F3	4565.11301726304	ENSMUSG00000016477	E2f3	3883.9993532375197	4155.96937781789	0.34060634436771503	0.11142267233708698	0.00313763880211768	not sig
ENSG00000124766	SOX4	14471.5353941748	ENSMUSG00000076431	Sox4	238.388116920103	6177.3715648795705	6.0333205862858295	0.10383713929335	0.0	sig
ENSG00000181315	ZNF322	1932.57133300595	ENSMUSG00000046351	Zfp322a	2310.4343411977297	2146.7198272638298	-0.148377378758216	0.0745008366913941	0.0587909689012095	not sig
ENSG00000197062	ZSCAN26	637.7492917774746	ENSMUSG00000022228	Zscan26	2436.3621945247764	1680.1374709968302	-1.82768595142582	0.116684948047575	1.3028042375098497e-54	sig
ENSG00000204644	ZFP57	53.08068521403675	ENSMUSG00000036036	Zfp57	33006.8129578734	19176.3356127876	-9.15934663823073	0.147346970204717	0.0	sig
ENSG00000204366	ZBTB12	1482.8734718762348	ENSMUSG00000049823	Zbtb12	2097.5208168479335	1835.80574081344	-0.39208994771097794	0.0742843577966431	2.26735261853087e-07	not sig
ENSG00000213676	ATF6B	1626.9057550562802	ENSMUSG00000015461	Atf6b	3796.7651190169763	2882.5095218516303	-1.1148522545981798	0.101304737300476	1.09461580930351e-27	sig
ENSG00000204304	PBX2	9057.53856658553	ENSMUSG00000034673	Pbx2	2718.192027175853	5355.87213458715	1.84494873078406	0.0556503681475883	1.3013486545758997e-239	sig
ENSG00000204231	RXRB	1045.5782764067349	ENSMUSG00000039656	Rxrb	2647.5944333420466	1972.41608732292	-1.23064267437324	0.0794986443038166	2.2495161902066295e-53	sig
ENSG00000236104	ZBTB22	785.101828421873	ENSMUSG00000051390	Zbtb22	1976.89518311807	1475.2152377915697	-1.22465267556162	0.15239714979701902	2.08206262118978e-15	sig
ENSG00000137309	HMGA1	134856.353855573	ENSMUSG00000046711	Hmga1	20578.65268988443	68171.3733838794	2.8200669950514303	0.0673671265108904	0.0	sig
ENSG00000124664	SPDEF	5.57246470461737	ENSMUSG00000024215	Spdef	5.688316582731403	5.61282622575951	0.0991340255171572	1.18339582723302	0.9404634647873961	not sig
ENSG00000065029	ZNF76	1411.47434253502	ENSMUSG00000024220	Zfp523	593.5250310314736	932.786892488438	1.35988909777722	0.119316212451038	1.3615755744807498e-29	sig
ENSG00000112033	PPARD	1369.600196756045	ENSMUSG00000002250	Ppard	1865.12461972834	1654.0862986609802	-0.3379577209700011	0.10549933093461801	0.0019304276687796898	not sig
ENSG00000007866	TEAD3	1747.27431637478	ENSMUSG00000002249	Tead3	224.65759030854102	859.396137042762	3.0699332384725295	0.15770755817585	1.4760896784005398e-83	sig
ENSG00000001167	NFYA	2989.247115315195	ENSMUSG00000023994	Nfya	5240.120514203097	4287.4736285563395	-0.701309772187341	0.0645420736957807	4.996889221454489e-27	not sig
ENSG00000137166	FOXP4	2790.16830070221	ENSMUSG00000023991	Foxp4	7337.324925470376	5422.39105453475	-1.28688538018123	0.07737997066036599	2.2103798303547196e-61	sig
ENSG00000112561	TFEB	62.21335822044395	ENSMUSG00000023990	Tfeb	3735.5371022276	2193.7893473648396	-5.822344965242519	0.152092439011509	0.0	sig
ENSG00000112658	SRF	5952.1500673161445	ENSMUSG00000015605	Srf	2130.034890271216	3716.6969375839503	1.5904621104178	0.0962859834417243	1.42457938079782e-60	sig
ENSG00000096401	CDC5L	5609.5178658752	ENSMUSG00000023932	Cdc5l	19111.499308423736	13430.54319225	-1.660037021351	0.0466385126786507	5.4077607855494374e-276	sig
ENSG00000124813	RUNX2	51.980419325130455	ENSMUSG00000039153	Runx2	4.662656389046403	24.383373732406103	3.59514352223984	0.658755288922402	8.53317038192753e-08	sig
ENSG00000008197	TFAP2D	1.1239776422682548	ENSMUSG00000042596	Tfap2d	0.2757669952516277	0.6332100383502309	1.75697979866411	4.32002529934453	0.7193854090228822	not sig
ENSG00000008196	TFAP2B	606.219550401073	ENSMUSG00000025927	Tfap2b	0.7498931984333734	254.11436833481702	9.91281392937805	1.32082812559248	1.31302168321137e-13	sig
ENSG00000137270	GCM1	2.692803990771421	ENSMUSG00000023333	Gcm1	8.25125954792874	5.9191742562001	-1.55286656861759	1.26627687293041	0.257904605578889	not sig
ENSG00000112837	TBX18	6.485873870449145	ENSMUSG00000032419	Tbx18	194.38842874567501	115.509597288596	-4.80311884968557	0.49560546807612205	8.67675505897853e-22	sig
ENSG00000112182	BACH2	583.709192542793	ENSMUSG00000040270	Bach2	168.89088365051433	341.81317790853296	1.89324026527842	0.232441033208035	8.592459025969641e-16	sig
ENSG00000184486	POU3F2	2067.62780554798	ENSMUSG00000095139	Pou3f2	50.25623330342494	894.1283133195419	5.47080154129857	0.48584354102030897	6.40827764630923e-29	sig
ENSG00000112246	SIM1	25.709215251998152	ENSMUSG00000019913	Sim1	2.3899877945219234	12.107227661558099	3.56412152169144	0.933823289687498	0.000204275427577837	sig
ENSG00000187772	LIN28B	10649.329849552	ENSMUSG00000063804	Lin28b	1367.93558098087	5234.623415355871	3.06853636556575	0.0657124537245226	0.0	sig
ENSG00000057657	PRDM1	399.474543528068	ENSMUSG00000038151	Prdm1	1490.1479593320335	1031.24319147241	-1.78756324859297	0.119383728494775	4.994163086395019e-50	sig
ENSG00000112333	NR2E1	0.0	ENSMUSG00000019803	Nr2e1	1.4780145802231965	0.858149983903812	-2.91102787239341	3.91908491538993	0.505580211211071	not sig
ENSG00000118689	FOXO3	2026.4415032810653	ENSMUSG00000048756	Foxo3	6876.777358151387	4835.81243193018	-1.65393601153696	0.060164431624025	3.3412079469319493e-165	sig
ENSG00000185002	RFX6	2.5756638758722046	ENSMUSG00000019900	Rfx6	1.6219550000561667	2.01881909480481	0.7625361649152149	2.0021808850747997	0.73725434601299	not sig
ENSG00000025156	HSF2	1462.2543796792697	ENSMUSG00000019878	Hsf2	5167.20231256567	3609.0059666201296	-1.7129664513728502	0.10776458234632902	3.3909085101041494e-56	sig
ENSG00000135547	HEY2	482.4354832756615	ENSMUSG00000019789	Hey2	77.3045146995573	246.112058582043	2.7435174793969797	0.20477112560734	2.4327101069802997e-40	sig
ENSG00000118526	TCF21	10.60665234146259	ENSMUSG00000045680	Tcf21	0.0	4.41424297920766	5.95957905645473	1.99101775185482	0.00384833340351978	sig
ENSG00000118513	MYB	268.5662091724625	ENSMUSG00000019982	Myb	920.3668595166463	646.1346584178971	-1.66922481458668	0.12216950122906199	6.7630606924472e-42	sig
ENSG00000177468	OLIG3	240.7693463018195	ENSMUSG00000045591	Olig3	26.7192719612097	115.745712493345	3.2860007919076604	0.372066305638197	2.49210896818556e-18	sig
ENSG00000010818	HIVEP2	766.365084645641	ENSMUSG00000015501	Hivep2	122.903046372353	391.20533985562304	2.7549393368700295	0.20670668393475197	6.19349157047911e-40	sig
ENSG00000118495	PLAGL1	1214.375560660035	ENSMUSG00000019817	Plagl1	2241.7910344935167	1807.3752929363397	-0.7748801375458729	0.0824885482896966	1.48729080007294e-20	not sig
ENSG00000181472	ZBTB2	2468.23787859816	ENSMUSG00000075327	Zbtb2	1467.4381119520367	1880.2255559670102	0.8580145552679449	0.110746605005284	2.04688396017081e-14	not sig
ENSG00000091831	ESR1	8.148128580489585	ENSMUSG00000019768	Esr1	10.012305564625867	9.199228239991529	-0.17481191047233	0.9008740517913442	0.8662758035844721	not sig
ENSG00000112592	TBP	1085.291207332275	ENSMUSG00000014767	Tbp	3409.6059932997764	2431.27947940584	-1.54274095073105	0.0723650440329581	6.242118528384839e-100	sig
ENSG00000164853	UNCX	20.39474253054115	ENSMUSG00000029546	Uncx	1.9340011873725602	9.662545587846461	3.4889163264907497	1.10678376386681	0.0022908637221645198	sig
ENSG00000198517	MAFK	154.6067118566865	ENSMUSG00000018143	Mafk	494.755447158373	351.594634035894	-1.56905647091088	0.16031944596487	3.4202506931595295e-22	sig
ENSG00000164916	FOXK1	1778.02623117509	ENSMUSG00000056493	Foxk1	1823.6919001139202	1800.65146013575	0.0718067497550355	0.11558908653208802	0.582074593690894	not sig
ENSG00000146587	RBAK	1547.82563894226	ENSMUSG00000061898	Rbak	975.750402283712	1211.92640048298	0.7739359522357979	0.0979601314226361	6.1516596736398605e-15	not sig
ENSG00000205903	ZNF316	1433.326445906805	ENSMUSG00000046658	Zfp316	74.87218112719783	641.280818050765	4.3673495665072295	0.15121304101080402	3.353563239174298e-182	sig
ENSG00000164631	ZNF12	1745.2369295666801	ENSMUSG00000029587	Zfp12	1562.4246128637567	1634.86348090284	0.26733216153761397	0.0818042657484986	0.0015616234791866802	not sig
ENSG00000006468	ETV1	5908.0060784802945	ENSMUSG00000004151	Etv1	1142.50124621648	3127.4347728154603	2.47706433201188	0.0895328231026703	2.621021469695529e-167	sig
ENSG00000106511	MEOX2	8.850969269884871	ENSMUSG00000036144	Meox2	9.126953570162678	9.00205749572611	0.0490719808894063	0.937741191777098	0.962968583507204	not sig
ENSG00000106546	AHR	226.535606354213	ENSMUSG00000019256	Ahr	1045.9390027005163	701.39688556013	-2.0950826799727698	0.13903899437123302	1.2023255490398997e-50	sig
ENSG00000122691	TWIST1	138.9658718783785	ENSMUSG00000035799	Twist1	100.69879581856746	116.400495601476	0.573575705288188	0.256179220458443	0.0326045876083017	not sig
ENSG00000146618	FERD3L	0.0	ENSMUSG00000046518	Ferd3l	0.0	0.0				not sig
ENSG00000164651	SP8	2059.120758034125	ENSMUSG00000048562	Sp8	113.728854607114	925.681814675405	4.28697259479163	0.15558868451646102	5.928377722142238e-166	sig
ENSG00000105866	SP4	3017.9683312378347	ENSMUSG00000025323	Sp4	759.6280944643582	1698.85557540267	2.09860837808377	0.0996386980909951	1.4234679551499497e-97	sig
ENSG00000050344	NFE2L3	6638.327068705625	ENSMUSG00000029832	Nfe2l3	136.72402377925667	2848.0943106172804	5.71842294638066	0.10345120045935001	0.0	sig
ENSG00000105991	HOXA1	656.2000758614535	ENSMUSG00000029844	Hoxa1	41.2490763124682	297.917878219085	4.11711735842098	0.25389238796381397	1.9939153561731497e-58	sig
ENSG00000105996	HOXA2	379.11486196617295	ENSMUSG00000014704	Hoxa2	0.0	158.60836819283998	11.122158615348699	1.24270200544303	8.701933569405558e-19	sig
