gene_id_human	gene_name_human	mean_tpm_human	gene_id_mouse	gene_name_mouse	mean_tpm_mouse	AveExpr	logFC	adj.P.Val	sig	neg_log_padj
ENSG00000213347	MXD3	243.1248092617533	ENSMUSG00000021485	Mxd3	135.30092167718968	2.6314955301297203	0.640506968146786	0.0122167214450275	not sig	1.9130453284121063
ENSG00000169131	ZNF354A	689.978937319253	ENSMUSG00000020364	Zfp354a	59.152312621023405	2.94747698546597	-1.95009359587915	0.000160796392084082	sig	3.7937237000872757
ENSG00000178338	ZNF354B	267.5218506793694	ENSMUSG00000020335	Zfp354b	6.829711439557222	0.6308240973271241	-3.5834314416122997	2.9194702407420397e-05	sig	4.534695947317092
ENSG00000198939	ZFP2	27.982671931177066	ENSMUSG00000049321	Zfp2	228.29420220183033	1.7801748196708402	4.53181997567996	4.56520192021669e-09	sig	8.340540008732853
ENSG00000178187	ZNF454	25.478848791254535	ENSMUSG00000048728	Zfp454	55.65584173405646	0.536170092559543	2.58413229303419	3.18453994684801e-07	sig	6.496953298957045
ENSG00000234284	ZNF879	182.722024791153	ENSMUSG00000044296	Zfp879	11.167283584306466	0.8251454791863779	-2.4821035129099704	0.00012190355264096398	sig	3.91398363753269
ENSG00000177932	ZNF354C	346.986459168302	ENSMUSG00000044807	Zfp354c	231.63063225615733	3.5335254020812004	1.08427523413023	0.00987450678499221	sig	2.0054845874387848
ENSG00000137265	IRF4	124.07838769886776	ENSMUSG00000021356	Irf4	0.0	-1.8714127000821998	-6.48385455526619	5.62907724945587e-10	sig	9.249562791350064
ENSG00000124782	RREB1	2495.5497140991465	ENSMUSG00000039087	Rreb1	1256.74966905551	5.888067614924071	0.47756914008720397	0.00487879119387878	not sig	2.3116877687470847
ENSG00000137203	TFAP2A	2.2899744516513603	ENSMUSG00000021359	Tfap2a	39.5197403771668	-0.950929054583457	5.36112617371323	7.82018850704551e-08	sig	7.106782778067653
ENSG00000095951	HIVEP1	1184.1373726503937	ENSMUSG00000021366	Hivep1	583.3772968456924	4.9038851260816605	0.61490962771389	0.0825833661732352	not sig	1.0831074188618208
ENSG00000112242	E2F3	3936.7402250815303	ENSMUSG00000016477	E2f3	769.3468350100599	6.02146301353386	-0.884540475984617	0.00025709654599722595	not sig	3.589903757913427
ENSG00000124766	SOX4	12980.5128921855	ENSMUSG00000076431	Sox4	68.91524389195081	5.06605831172646	-6.08940559375585	2.04947102404734e-12	sig	11.68835821747205
ENSG00000181315	ZNF322	366.8607346277866	ENSMUSG00000046351	Zfp322a	650.7031548157776	4.24363656385796	2.38526290537259	6.594693436443911e-07	sig	6.180805388435324
ENSG00000197062	ZSCAN26	705.4905343270653	ENSMUSG00000022228	Zscan26	738.4577994550444	4.814808866757031	1.5739075924397599	2.45011483839541e-06	sig	5.61081355950787
ENSG00000204644	ZFP57	0.0	ENSMUSG00000036036	Zfp57	8337.112594378967	1.5888081600177402	15.496842549555199	1.4204631090478398e-13	sig	12.8475700408886
ENSG00000204366	ZBTB12	0.0	ENSMUSG00000049823	Zbtb12	717.4212344123899	-0.231647906829548	11.9555386994252	4.97089345361575e-13	sig	12.303565545451354
ENSG00000213676	ATF6B	0.6715486644670433	ENSMUSG00000015461	Atf6b	1084.3181388267838	0.333789524801672	11.776763382758	4.94378358308094e-11	sig	10.305940548989408
ENSG00000204304	PBX2	98.55064542092333	ENSMUSG00000034673	Pbx2	777.9446913622032	2.68645294624227	4.76569653654862	3.43507786940485e-08	sig	7.46406341351869
ENSG00000204231	RXRB	0.0	ENSMUSG00000039656	Rxrb	771.6978793296747	-0.22539164383542803	12.0636106134967	3.91716504438007e-13	sig	12.407028129663907
ENSG00000236104	ZBTB22	0.0	ENSMUSG00000051390	Zbtb22	481.3043938893223	-0.574819746044938	11.383741690174901	8.62027266832275e-13	sig	12.064478996765184
ENSG00000137309	HMGA1	176334.48289704532	ENSMUSG00000046711	Hmga1	9735.730338883312	10.3271345013162	-2.70428780884122	3.5134686935478298e-09	sig	8.454263911852108
ENSG00000065029	ZNF76	1514.02970401247	ENSMUSG00000024220	Zfp523	303.039573647388	4.484971247555451	-0.8385770976685609	0.00220117552895454	not sig	2.657345323999662
ENSG00000112033	PPARD	2029.7682100558898	ENSMUSG00000002250	Ppard	904.1425422812563	5.381217009258549	0.29918734230865995	0.132561772693709	not sig	0.8775816969095682
ENSG00000007866	TEAD3	3237.2748353438674	ENSMUSG00000002249	Tead3	94.4413546662753	4.1037865962568	-3.6869935212318903	6.20706345784309e-09	sig	8.207113814587181
ENSG00000001167	NFYA	2612.814501487733	ENSMUSG00000023994	Nfya	1503.12931361123	6.14698025047254	0.6960373591080761	0.00123514571973465	not sig	2.9082818022882115
ENSG00000137166	FOXP4	1542.9669998049533	ENSMUSG00000023991	Foxp4	1196.2626858523283	5.52142649737658	1.12743790868008	0.00201181598672295	sig	2.6964117450900242
ENSG00000112561	TFEB	54.849938882266535	ENSMUSG00000023990	Tfeb	721.5700355595071	2.7814146924861003	5.16143865282792	6.22388530496373e-11	sig	10.205938419212506
ENSG00000112658	SRF	8816.866777067204	ENSMUSG00000015605	Srf	519.0217994844601	6.111510798468781	-2.60826026159364	3.64572017751327e-09	sig	8.438216668107136
ENSG00000096401	CDC5L	4028.1834841526434	ENSMUSG00000023932	Cdc5l	6984.733521898076	7.6524598649622	2.34954835668379	1.93431171800422e-07	sig	6.713473537233165
ENSG00000124813	RUNX2	64.16436999323807	ENSMUSG00000039153	Runx2	2.232432321155763	-1.4410387007541001	-3.5187070490920402	0.000156088237990849	sig	3.8066298219095778
ENSG00000112837	TBX18	2.2899744516513603	ENSMUSG00000032419	Tbx18	125.24484349787684	-0.519022947065925	6.97716225297084	9.588652946092521e-09	sig	8.018242400042038
ENSG00000112182	BACH2	335.188819515842	ENSMUSG00000040270	Bach2	20.736369319798943	1.3860167069950602	-2.89948526917795	0.000195753818758414	sig	3.70828975698634
ENSG00000112246	SIM1	33.14230075298447	ENSMUSG00000019913	Sim1	1.6421407328851199	-1.6791124476545802	-2.30040439857394	0.0018265471304761602	sig	2.738369117187817
ENSG00000187772	LIN28B	5814.303338372073	ENSMUSG00000063804	Lin28b	161.77472674119068	5.268196298935099	-3.5417418525220494	8.71149339008391e-07	sig	6.059907388565458
ENSG00000057657	PRDM1	54.461825294762036	ENSMUSG00000038151	Prdm1	707.8462293229358	2.2026687895883996	5.20765749841142	5.36456965494615e-10	sig	9.27046511134545
ENSG00000118689	FOXO3	1710.6041635729898	ENSMUSG00000048756	Foxo3	2087.4109420455566	5.95749700849561	1.8205366791258202	1.03484072057468e-06	sig	5.985126490302483
ENSG00000025156	HSF2	849.1570048010626	ENSMUSG00000019878	Hsf2	1031.1235295112085	5.15800804033957	1.7826461028457001	6.536593329626221e-07	sig	6.184648533573651
ENSG00000135547	HEY2	639.7844839037374	ENSMUSG00000019789	Hey2	11.918519156430266	1.7333414934142801	-4.22164452375176	4.09466703985662e-09	sig	8.387781407366818
ENSG00000118513	MYB	98.70559539474475	ENSMUSG00000019982	Myb	193.863539428148	2.6591894754818703	2.45320992127025	3.45423248299523e-06	sig	5.461648436113034
ENSG00000010818	HIVEP2	739.3976351007573	ENSMUSG00000015501	Hivep2	63.03200765359194	2.8073788789759506	-1.98846494579986	0.000158566617278201	sig	3.799788238568679
ENSG00000118495	PLAGL1	34.0322623617715	ENSMUSG00000019817	Plagl1	1021.7352912398736	3.03774519609342	6.38095941563086	8.35494298005328e-11	sig	10.07805650968833
ENSG00000181472	ZBTB2	2092.3103209706333	ENSMUSG00000075327	Zbtb2	354.157914236466	4.97474116610237	-1.0480471134360898	0.000198579399049652	sig	3.702065807920819
ENSG00000112592	TBP	1686.6819473404266	ENSMUSG00000014767	Tbp	883.9954338340773	5.44571664177956	0.535255090243381	0.00126051334597334	not sig	2.899452551771039
ENSG00000198517	MAFK	288.92429829478033	ENSMUSG00000018143	Mafk	200.14566128637	2.8780065051967996	0.9368459491093629	0.0010260209401266	not sig	2.98884377559006
ENSG00000164916	FOXK1	998.0432514944183	ENSMUSG00000056493	Foxk1	420.3119345077184	4.41407768280098	0.224558578614696	0.258849742555835	not sig	0.586952262618134
ENSG00000146587	RBAK	935.7997682605566	ENSMUSG00000061898	Rbak	270.3429811968867	4.29709324924053	-0.0949514834129651	0.82236084699782	not sig	0.08493757482931151
ENSG00000205903	ZNF316	496.36699653559896	ENSMUSG00000046658	Zfp316	64.2813827778045	2.48748684214794	-1.46615782002083	9.05942884842438e-05	sig	4.042899181550179
ENSG00000164631	ZNF12	1089.1527467474666	ENSMUSG00000029587	Zfp12	364.03785750150433	4.5680409768142995	0.0256198335225268	0.9361846238879972	not sig	0.028638496102652948
ENSG00000006468	ETV1	3538.72935055239	ENSMUSG00000004151	Etv1	33.76961021455323	3.7027118913259898	-5.1916157183878395	1.82887133902209e-09	sig	8.737816846037065
ENSG00000106546	AHR	280.55155653603265	ENSMUSG00000019256	Ahr	235.0173097151647	3.3662212278378396	1.31542484754666	0.000356077801779603	sig	3.448455099802638
ENSG00000122691	TWIST1	12.43618227758301	ENSMUSG00000035799	Twist1	24.550250354875065	-1.15592645586859	2.46785716927889	2.41218662669857e-05	sig	4.6175890946206515
ENSG00000164651	SP8	20.447087846047868	ENSMUSG00000048562	Sp8	14.63005554425762	-0.37091877277627	0.9095296700248722	0.0562636830133296	not sig	1.249771842380332
ENSG00000105866	SP4	965.1988234523564	ENSMUSG00000025323	Sp4	134.11948279016067	3.95813181750404	-1.23018706802116	0.0058055107251623	sig	2.2361595682831856
ENSG00000050344	NFE2L3	8343.647774323234	ENSMUSG00000029832	Nfe2l3	53.7430584708085	4.80214140357571	-5.796082761138329	8.264675641342329e-12	sig	11.082774186247333
ENSG00000105991	HOXA1	0.3357743322335233	ENSMUSG00000029844	Hoxa1	26.4783412186522	-2.32718533002358	6.66375629406876	3.56712081187626e-08	sig	7.447682181650515
ENSG00000146592	CREB5	413.17447677983097	ENSMUSG00000053007	Creb5	0.3452480562170967	-1.2884701119936002	-7.5136302934993395	4.07296350314657e-07	sig	6.39008948150572
ENSG00000164532	TBX20	0.6843161333106268	ENSMUSG00000031965	Tbx20	113.69263524132168	-1.23954593414375	8.248171204446301	1.1110761660765899e-09	sig	8.954256168446214
ENSG00000106536	POU6F2	81.2445740022427	ENSMUSG00000009734	Pou6f2	0.3452480562170967	-1.3587544794559698	-5.32606190229142	2.02840348811465e-07	sig	6.692845651295313
ENSG00000106571	GLI3	1512.36990550491	ENSMUSG00000021318	Gli3	177.501862631995	4.3009521738460395	-1.65099734636714	1.28610424809861e-06	sig	5.8907238272601505
ENSG00000185811	IKZF1	85.35253859409788	ENSMUSG00000018654	Ikzf1	4.727454684692789	-0.19280419595872197	-2.66718335486591	8.7062055470809e-06	sig	5.0601710836857166
ENSG00000009950	MLXIPL	146.7518904319857	ENSMUSG00000005373	Mlxipl	61.6831670455961	1.7485254819489802	0.12801957255213903	0.7724927284858141	not sig	0.11210559992040812
ENSG00000006704	GTF2IRD1	2257.621228893147	ENSMUSG00000023079	Gtf2ird1	1558.0471564381332	5.960921023726961	0.948342109399601	9.889638718415351e-05	not sig	4.004819573464956
ENSG00000180535	BHLHA15	54.51519844602876	ENSMUSG00000052271	Bhlha15	20.151938750436162	-0.133074892061747	0.0407806422286524	0.9171262331504529	not sig	0.037570883972694154
ENSG00000160908	ZNF394	1140.7175193811065	ENSMUSG00000029627	Zkscan14	126.43262345191165	3.64669991324422	-1.6979061530963	5.39974681523868e-07	sig	6.2676266030145396
ENSG00000196652	ZKSCAN5	1791.8652319007267	ENSMUSG00000055991	Zkscan5	587.259030130831	5.1733939485051295	-0.135665815705977	0.33574307539582593	not sig	0.4739929357654108
ENSG00000197343	ZNF655	1570.1623395595143	ENSMUSG00000007812	Zfp655	2361.3877850943395	6.18572541241992	2.25354186529303	1.8684006048529603e-05	sig	4.728530000791094
ENSG00000106261	ZKSCAN1	1375.1220374353554	ENSMUSG00000029729	Zkscan1	430.5728886606267	5.03120908053687	-0.0203303703061057	0.9570966305365992	not sig	0.01904421270355065
ENSG00000257923	CUX1	3867.300589736367	ENSMUSG00000029705	Cux1	646.3158275988453	5.80053354102066	-1.12056973618227	4.53109451103098e-06	sig	5.343796879071938
ENSG00000105856	HBP1	965.4867581386228	ENSMUSG00000002996	Hbp1	1527.3361939150366	5.49797314465202	2.15625740211518	1.56581888666021e-08	sig	7.8052584728482355
ENSG00000128610	FEZF1	20.091431026518197	ENSMUSG00000029697	Fezf1	0.989668150560309	-2.0395575827641896	-2.55661109083146	0.00312057774283094	sig	2.505764993386925
ENSG00000106459	NRF1	1513.9326022208033	ENSMUSG00000058440	Nrf1	1291.8752122698468	5.5484126070777	1.2462895935093798	3.3067181654530603e-06	sig	5.480602818816111
ENSG00000182158	CREB3L2	4065.536086646977	ENSMUSG00000038648	Creb3l2	957.4405224440012	6.13220708620292	-0.615099698394683	0.000498803085132371	not sig	3.3020708690430918
ENSG00000197362	ZNF786	991.6350608176555	ENSMUSG00000051499	Zfp786	62.87026629430469	3.00363751556625	-2.5081878270799303	3.60561343819506e-08	sig	7.443020836309643
ENSG00000197024	ZNF398	4138.30045934051	ENSMUSG00000062519	Zfp398	117.94253316948634	4.69941535335116	-3.67383521102948	6.717752883968439e-11	sig	10.172775975948776
ENSG00000170265	ZNF282	3641.3588154597333	ENSMUSG00000025821	Zfp282	219.0188505886713	4.78403511047147	-2.5956022742375002	2.6710150022237004e-08	sig	7.5733236726807345
ENSG00000170260	ZNF212	1599.0929056942434	ENSMUSG00000052763	Zfp212	567.00903088458	4.91082927351903	-0.0289813936350922	0.890025705792505	not sig	0.05059744984652742
ENSG00000196453	ZNF777	1141.3239206799371	ENSMUSG00000071477	Zfp777	559.9038030340856	4.67431922335449	0.46544161976952003	0.0393674235715867	not sig	1.4048630069841328
ENSG00000164900	GBX1	2.3155093893385263	ENSMUSG00000067724	Gbx1	15.088730031872402	-2.2449412689745896	4.00226868704909	8.37972883484314e-07	sig	6.076770034763126
ENSG00000164778	EN2	0.0	ENSMUSG00000039095	En2	164.04827721274265	-1.24430758104442	9.82948425930185	2.1733282439810403e-12	sig	11.662874675987837
ENSG00000130675	MNX1	1.9658370981832132	ENSMUSG00000001566	Mnx1	6.891892433611389	-2.77603791446113	3.5058108433461896	0.000114276710693773	sig	3.9420422687102135
ENSG00000169297	NR0B1	6.98256959438991	ENSMUSG00000025056	Nr0b1	1327.3744406400501	1.5530913105122097	8.95102780653881	1.0500732668535199e-11	sig	10.978780397806162
ENSG00000126767	ELK1	2638.524448657047	ENSMUSG00000009406	Elk1	694.2959082721254	5.45725500137565	-0.44663716768377104	0.021302790668853	not sig	1.6715635001905607
ENSG00000147118	ZNF182	420.09664279597337	ENSMUSG00000054737	Zfp182	164.3970890430153	3.46144559786086	0.221904847206399	0.5626611302245771	not sig	0.24975308575599492
ENSG00000102145	GATA1	1.33146035016871	ENSMUSG00000031162	Gata1	9.116272266785543	-2.4209269563004603	3.88122892569053	2.16342160935956e-06	sig	5.664858836651698
ENSG00000068323	TFE3	6708.812546550624	ENSMUSG00000000134	Tfe3	1778.253734286637	6.8195636042803	-0.450262903774005	0.0107586678744069	not sig	1.9682414991723765
ENSG00000049768	FOXP3	47.9810494233082	ENSMUSG00000039521	Foxp3	8.31314709838775	-0.394968042338888	-1.0894618295085	0.0333833905076771	not sig	1.4764695572913433
ENSG00000189299	FOXR2	0.0	ENSMUSG00000071665	Foxr2	7.158854519811125	-3.29729268513719	5.28961556359678	1.22772553409711e-07	sig	6.910898711655727
ENSG00000102349	KLF8	436.28957650262737	ENSMUSG00000041649	Klf8	1155.2805807741731	4.82047813993442	2.8710438644283505	2.26957492405871e-09	sig	8.644055475592136
ENSG00000169083	AR	896.0580871009403	ENSMUSG00000046532	Ar	12.354477714464805	1.8696790803647199	-4.69216960526838	2.05764976787462e-09	sig	8.686628544453804
ENSG00000184481	FOXO4	2062.896381999737	ENSMUSG00000042903	Foxo4	953.0734227588281	5.721781814172901	0.35603163847879404	0.0881140715613696	not sig	1.0549547304817315
ENSG00000131264	CDX4	76.07646418800353	ENSMUSG00000031326	Cdx4	0.29917203812611903	-1.89881579132149	-5.26666317724362	6.22298624687756e-08	sig	7.206001158827804
ENSG00000165259	HDX	373.41801871821934	ENSMUSG00000034551	Hdx	84.87722679847802	2.91398975499559	-0.590101565422081	0.122027444486173	not sig	0.9135424836819098
ENSG00000147180	ZNF711	942.505003271969	ENSMUSG00000025529	Zfp711	56.423873881798805	3.24319301354411	-2.30237096800033	0.0015529378782294199	sig	2.808845916893323
ENSG00000123576	ESX1	0.6471442168580867	ENSMUSG00000023443	Esx1	77.72999943503288	-1.3276029766259299	7.630803404279691	1.64230973003121e-08	sig	7.7845449340872515
ENSG00000177485	ZBTB33	942.5875806107941	ENSMUSG00000048047	Zbtb33	249.61957479203934	4.34817411362633	-0.18824042544754502	0.664669734309454	not sig	0.17739409634493736
ENSG00000102034	ELF4	158.53371688017566	ENSMUSG00000031103	Elf4	601.2933927174207	3.1004371676899902	3.3909324616360403	1.23111482512407e-09	sig	8.90970143887037
ENSG00000173275	ZNF449	390.4458531788273	ENSMUSG00000073176	Zfp449	84.81947618329617	2.80281412231185	-0.47744286153919896	0.32468564483787105	not sig	0.4885369121917253
ENSG00000156925	ZIC3	1742.3726383299065	ENSMUSG00000067860	Zic3	741.2316756942786	5.5870612472963295	0.267238579057438	0.19983637829956502	not sig	0.6993254497604064
ENSG00000134595	SOX3	1291.7314670346398	ENSMUSG00000045179	Sox3	0.69854860041579	0.422360168212222	-8.80692088916211	2.44291602792893e-09	sig	8.612091461079725
ENSG00000169057	MECP2	2522.0486339844133	ENSMUSG00000031393	Mecp2	555.7879143328793	5.36064743440829	-0.706132772295633	0.000972934940560782	not sig	3.0119161997112176
ENSG00000171056	SOX7	46.21270888615303	ENSMUSG00000063060	Sox7	15.024310128019602	-0.175560618632829	-0.12358200559241	0.79550754631137	not sig	0.09935569621118714
ENSG00000136574	GATA4	7.716825112996646	ENSMUSG00000021944	Gata4	141.94781801947235	-0.383257325620077	5.6664869451598205	3.9442017040974295e-09	sig	8.404040883604921
ENSG00000167034	NKX3-1	47.48278606042518	ENSMUSG00000022061	Nkx3-1	6.010481295196226	-0.7551503646485122	-1.5394100022479702	0.00456423032811013	sig	2.3406324475791376
ENSG00000147421	HMBOX1	430.1097772574943	ENSMUSG00000021972	Hmbox1	604.9231432952237	4.2345256394524	1.99564755585905	3.98423759475194e-07	sig	6.3996547708976985
ENSG00000165066	NKX6-3	0.99568601793519	ENSMUSG00000063672	Nkx6-3	275.51587895770166	-0.7019773324883131	8.85848077243984	1.1533282854772501e-08	sig	7.938047056731082
ENSG00000131931	THAP1	807.3799115839838	ENSMUSG00000037214	Thap1	162.75074037714367	3.7661522849548197	-0.817939541694537	0.0019454708014459302	not sig	2.710975282910134
ENSG00000221869	CEBPD	44.311936216348435	ENSMUSG00000071637	Cebpd	14.687114559784126	-0.47240464748579597	-0.0810746352808527	0.851470834169907	not sig	0.06983022353931774
ENSG00000019549	SNAI2	71.92039251894276	ENSMUSG00000022676	Snai2	4.489022106256317	-1.0478277807515501	-2.35041061421969	0.000551748534670465	sig	3.2582588115607365
ENSG00000181690	PLAG1	403.34934691511603	ENSMUSG00000003282	Plag1	201.24635284769633	3.55082354791283	0.664884281878328	0.11985238804082099	not sig	0.9213533082918302
ENSG00000185697	MYBL1	185.7092337373875	ENSMUSG00000025912	Mybl1	411.48877646633133	3.48452730060269	2.82006199154355	1.4875515527850199e-05	sig	4.827527974371113
ENSG00000147596	PRDM14	3346.4020057658527	ENSMUSG00000042414	Prdm14	1030.5152426574277	6.17438461252666	-0.23323334693137002	0.194863742545969	not sig	0.7102689606620404
ENSG00000178860	MSC	103.09345270089898	ENSMUSG00000025930	Msc	88.27249512861867	1.60564227526226	1.2129007171522599	0.00236123433379946	sig	2.626860910496057
ENSG00000164749	HNF4G	76.8202465976483	ENSMUSG00000017688	Hnf4g	0.0	-2.06166253955047	-5.6276744746559	2.2487671197748298e-07	sig	6.648055517367153
ENSG00000091656	ZFHX4	72.63646360221581	ENSMUSG00000025255	Zfhx4	14.895576096092832	0.17614683960218303	-0.7770389594435191	0.0163416540835391	not sig	1.7867039867878962
ENSG00000164683	HEY1	174.37974625146398	ENSMUSG00000040289	Hey1	50.700784251859126	1.47149207386995	-0.337257446787737	0.352837229292863	not sig	0.45242559694320916
ENSG00000164684	ZNF704	243.49617068885996	ENSMUSG00000040209	Zfp704	1215.3212964031	4.288978101566021	3.78776797588166	1.8216853945926602e-11	sig	10.73952662362528
ENSG00000133740	E2F5	2524.18681387538	ENSMUSG00000027552	E2f5	989.6250182582077	5.8237259125461	0.110334552750482	0.45376585951308007	not sig	0.3431681827191382
ENSG00000164920	OSR2	7.704057644153067	ENSMUSG00000022330	Osr2	10.35242548376394	-1.68736523188409	1.8762879943987099	0.00456963350730551	sig	2.3401186297195133
ENSG00000083307	GRHL2	1822.3235133035098	ENSMUSG00000022286	Grhl2	86.71331884257681	3.70865210419368	-2.9565088893473703	1.0250764048789099e-07	sig	6.9892437629197985
ENSG00000155090	KLF10	1954.7565980523802	ENSMUSG00000037465	Klf10	1906.29986280052	5.8194283421138895	1.44171642931798	5.676930154952599e-07	sig	6.2458864490025725
ENSG00000104447	TRPS1	191.19105900787943	ENSMUSG00000038679	Trps1	740.5383221651823	3.91200657878647	3.54894424136804	5.68665475377629e-08	sig	7.245143137684402
ENSG00000165156	ZHX1	366.3084882560167	ENSMUSG00000022361	Zhx1	110.56337840544303	2.94360450429077	-0.0689850140425245	0.880056758849897	not sig	0.055489317326654734
ENSG00000136997	MYC	9030.426736985974	ENSMUSG00000022346	Myc	17.045350403412765	3.6635028035890698	-7.5579067046028605	3.1050552533176096e-10	sig	9.507930667307871
ENSG00000181638	ZFP41	730.5440209650096	ENSMUSG00000047003	Zfp41	544.8717089146247	4.408639483763491	1.04925502300974	3.91699969602784e-05	sig	4.407046462154824
ENSG00000182759	MAFA	66.95830255389944	ENSMUSG00000047591	Mafa	5.1956231946537	-0.683172159795296	-2.0935344762575303	0.000656184625919161	sig	3.182973949135418
ENSG00000185122	HSF1	4516.58281365564	ENSMUSG00000022556	Hsf1	654.638257168022	5.83747308080214	-1.30350062167014	1.30952235692473e-05	sig	4.882887082648326
ENSG00000160973	FOXH1	3005.306561754403	ENSMUSG00000033837	Foxh1	702.1291173820114	5.55324784777438	-0.615225008344504	0.0190998678009116	not sig	1.7189696386964242
ENSG00000147789	ZNF7	1232.5534509100169	ENSMUSG00000033669	Zfp7	1488.2696317746368	5.63473787976233	1.738387442434	8.910938556812791e-09	sig	8.050076550892648
ENSG00000196150	ZNF250	518.989592288382	ENSMUSG00000054967	Zfp647	47.4174059373017	2.35804469048863	-1.99567038988667	1.12035352710371e-06	sig	5.950644914254941
ENSG00000137090	DMRT1	20.6224409396234	ENSMUSG00000024837	Dmrt1	184.9260057534967	0.8406979581172791	4.6069116241522305	1.26391514140908e-09	sig	8.898282083375562
ENSG00000064218	DMRT3	0.6227397692491267	ENSMUSG00000042372	Dmrt3	21.946970979192894	-2.41735504104864	6.12701422900443	3.7987343498739297e-07	sig	6.420361076126188
ENSG00000173253	DMRT2	0.0	ENSMUSG00000048138	Dmrt2	12.178226130082527	-3.16254049099028	6.02709439363938	1.18239260847249e-07	sig	6.9272382938593005
ENSG00000080298	RFX3	726.5903205920649	ENSMUSG00000040929	Rfx3	172.01407966728902	3.8331740871612503	-0.481064302960651	0.226126806139756	not sig	0.6456479512834976
ENSG00000107249	GLIS3	28.504305845673297	ENSMUSG00000052942	Glis3	255.90849211329734	1.26141412651804	4.61562940536293	7.54619452985689e-09	sig	8.122272003514235
ENSG00000147862	NFIB	223.78689272669303	ENSMUSG00000008575	Nfib	394.166088591818	3.52028641687181	2.38098845121171	1.11079437345781e-06	sig	5.954366328761908
ENSG00000173068	BNC2	847.309285207151	ENSMUSG00000028487	Bnc2	151.10490200364669	3.87186417825269	-1.01922582486712	0.0037657781289295103	sig	2.4241452712073333
ENSG00000176399	DMRTA1	342.1133008104873	ENSMUSG00000043753	Dmrta1	0.6524725823248123	-0.65687873616612	-6.85877305663669	1.98644119405151e-08	sig	7.701924287128605
ENSG00000197579	TOPORS	2100.814859016023	ENSMUSG00000036822	Topors	1773.1652003197798	6.25309580726362	1.34802372865744	0.00015457230528288798	sig	3.8108683159820753
ENSG00000107175	CREB3	2587.78146910955	ENSMUSG00000028466	Creb3	574.7512392074506	5.10581707046283	-0.722105761374933	0.00541100934443519	not sig	2.266721716070535
ENSG00000119138	KLF9	40.990524102634865	ENSMUSG00000033863	Klf9	2242.0185976681237	3.3573147386693996	7.29820047291928	3.91820543171638e-12	sig	11.40691279766187
ENSG00000198963	RORB	139.074564516555	ENSMUSG00000036192	Rorb	0.0	-1.4356578735435301	-6.51749290025972	8.86777155346925e-08	sig	7.052185503463011
ENSG00000165030	NFIL3	736.5642003630552	ENSMUSG00000056749	Nfil3	110.13781702096718	3.3502481847523904	-1.28527068419739	1.66465426029428e-05	sig	4.77867595341187
ENSG00000131668	BARX1	39.538117706153095	ENSMUSG00000021381	Barx1	5.17146573070891	-1.29309761033289	-1.41215177971255	0.0187078873938095	not sig	1.72797525285346
ENSG00000175787	ZNF169	227.14456974807135	ENSMUSG00000050954	Zfp169	122.74160453552565	2.5672097863047205	0.5839771991136371	0.0079327926930442	not sig	2.100573894944045
ENSG00000136936	XPA	156.659621640747	ENSMUSG00000028329	Xpa	70.49147574589374	2.0032252698761104	0.35797280542551296	0.21405208553585198	not sig	0.6694805364243929
ENSG00000066697	MSANTD3	1656.1000108675764	ENSMUSG00000039693	Msantd3	488.8940010015197	4.93869364970529	-0.30698371621868803	0.0726677404332367	not sig	1.1386583437648163
ENSG00000136870	ZNF189	905.5621853606663	ENSMUSG00000039634	Zfp189	115.91770667415136	3.6329909892565397	-1.37119503392481	0.00154541433853779	sig	2.8109550626365105
ENSG00000136826	KLF4	129.21827292319767	ENSMUSG00000003032	Klf4	6539.399833453533	4.9102025443594295	7.130895546306091	3.9495442949650496e-12	sig	11.40345301110752
ENSG00000173258	ZNF483	492.61082301680835	ENSMUSG00000038630	Zkscan16	16.2151847023411	1.99206744772062	-3.1915975095562596	0.000369243944848763	sig	3.4326866178584807
ENSG00000106852	LHX6	117.641705574154	ENSMUSG00000026890	Lhx6	16.782760361031464	0.6157523696083189	-1.2736555393226499	0.00229865787753102	sig	2.6385256624658293
ENSG00000186130	ZBTB6	654.8596877554666	ENSMUSG00000066798	Zbtb6	354.7204627980784	4.2897876478180095	0.710938864110825	0.0383444278061541	not sig	1.416297738595457
ENSG00000171448	ZBTB26	603.4471021025028	ENSMUSG00000050714	Zbtb26	520.764920328285	4.408806041330981	1.36776745699747	0.000304041637058551	sig	3.517066937751306
ENSG00000106689	LHX2	12.620911369767533	ENSMUSG00000000247	Lhx2	38.2051954143923	-0.7426614969336359	2.96219361156752	3.3904239222901502e-06	sig	5.469745996309911
ENSG00000148200	NR6A1	13424.700032109968	ENSMUSG00000063972	Nr6a1	429.27594854323365	6.36993442341975	-3.4864135081651004	2.7878277571534796e-10	sig	9.554734062148126
ENSG00000167081	PBX3	1331.2256688711768	ENSMUSG00000038718	Pbx3	52.417636286377196	3.28113515169133	-3.18588999114617	1.9232257843100304e-09	sig	8.715969727137576
ENSG00000136944	LMX1B	12.604752430689325	ENSMUSG00000038765	Lmx1b	47.92353964231813	-0.45195579589955703	3.30490035433707	0.0006019606452844849	sig	3.2204319009256874
ENSG00000169155	ZBTB43	810.2218106778197	ENSMUSG00000026788	Zbtb43	1137.2750693620399	5.153771861450441	2.04821922438187	7.76354212409273e-07	sig	6.109940086220789
